transactionid,vehicleid,soldprice,odometerkm,conditiongrade,modelyear,msrp,weight,VIC,SUV,FWD,Audi_Benz,BMW,Ford,Holden,Hyundai,soldyear,yr_diff,turbo,large,medium,luxury,engine_vol,cyliner,diesel,NAmerica,Europe,Asian
5550696,11852,35500,9318,1,2018,44790,1600,1,1,1,0,0,0,0,0,2020,2,0,0,1,0,2.5,4,0,0,0,1
5550697,11852,33750,7374,2,2018,44790,1600,1,1,1,0,0,0,0,0,2019,1.5,0,0,1,0,2.5,4,0,0,0,1
5553812,11852,33100,7320,2,2018,44790,1600,1,1,1,0,0,0,0,0,2019,1.5,0,0,1,0,2.5,4,0,0,0,1
5553813,11852,31500,5552,1,2018,44790,1600,1,1,1,0,0,0,0,0,2020,2,0,0,1,0,2.5,4,0,0,0,1
5555024,11852,34250,9628,1,2018,44790,1600,1,1,1,0,0,0,0,0,2019,1.5,0,0,1,0,2.5,4,0,0,0,1
5560109,11852,31500,8438,1,2018,44790,1600,1,1,1,0,0,0,0,0,2020,2,0,0,1,0,2.5,4,0,0,0,1
5563692,11852,35100,6650,2,2018,44790,1600,1,1,1,0,0,0,0,0,2020,2,0,0,1,0,2.5,4,0,0,0,1
5563693,11852,34500,6491,2,2018,44790,1600,1,1,1,0,0,0,0,0,2019,1.5,0,0,1,0,2.5,4,0,0,0,1
5563699,11852,31500,9258,1,2018,44790,1600,1,1,1,0,0,0,0,0,2020,2,0,0,1,0,2.5,4,0,0,0,1
5570281,11852,26500,12492,3,2018,44790,1600,1,1,1,0,0,0,0,0,2019,1.5,0,0,1,0,2.5,4,0,0,0,1
5581925,11852,33750,7495,2,2018,44790,1600,1,1,1,0,0,0,0,0,2020,2,0,0,1,0,2.5,4,0,0,0,1
5590104,11852,34750,8155,2,2018,44790,1600,1,1,1,0,0,0,0,0,2020,2,0,0,1,0,2.5,4,0,0,0,1
5598906,11852,35000,6143,1,2018,44790,1600,1,1,1,0,0,0,0,0,2020,2,0,0,1,0,2.5,4,0,0,0,1
5609745,11852,31500,7489,1,2018,44790,1600,1,1,1,0,0,0,0,0,2019,1.5,0,0,1,0,2.5,4,0,0,0,1
5653216,11852,34750,7137,1,2018,44790,1600,1,1,1,0,0,0,0,0,2019,1.5,0,0,1,0,2.5,4,0,0,0,1
5705158,11852,33000,5565,1,2018,44790,1600,1,1,1,0,0,0,0,0,2020,2.5,0,0,1,0,2.5,4,0,0,0,1
6162851,11852,27000,112287,2,2018,44790,1600,1,1,1,0,0,0,0,0,2020,2.5,0,0,1,0,2.5,4,0,0,0,1
6089160,12432,89000,5994,1,2019,119900,2140,1,1,1,0,1,0,0,0,2020,1.5,1,1,0,1,3,6,1,1,0,0
6127320,12432,88000,5535,1,2019,119900,2140,1,1,1,0,1,0,0,0,2020,1.5,1,1,0,1,3,6,1,1,0,0
5484047,12840,74000,4319,2,2018,153619,2245,1,1,1,0,1,0,0,0,2019,1.5,1,1,0,1,4.4,8,0,1,0,0
5488863,12840,84000,3214,1,2018,153619,2245,1,1,1,0,1,0,0,0,2019,1.5,1,1,0,1,4.4,8,0,1,0,0
5411073,13069,36750,1824,2,2018,39990,1749,1,1,1,0,0,1,0,0,2018,.5,1,0,1,0,2,4,0,0,1,0
5539990,13069,31250,8891,1,2018,39990,1749,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,0,0,1,0
5560844,13069,32250,6895,2,2018,39990,1749,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,0,0,1,0
5563949,13069,30750,5511,2,2018,39990,1749,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,0,0,1,0
5570884,13069,29500,4495,1,2018,39990,1749,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,0,0,1,0
5615008,13069,31750,2114,1,2018,39990,1749,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,0,0,1,0
5616609,13069,31000,3198,1,2018,39990,1749,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,0,0,1,0
5617841,13069,30500,996,1,2018,39990,1749,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,0,0,1,0
5618764,13069,30000,9644,2,2018,39990,1749,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,0,0,1,0
5630767,13069,31000,8740,1,2018,39990,1749,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,0,0,1,0
5631993,13069,25500,11359,3,2018,39990,1749,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,0,0,1,0
5647006,13069,32000,5334,1,2018,39990,1749,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,0,0,1,0
5670167,13069,30250,18575,1,2018,39990,1749,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,0,0,1,0
5738639,13069,28750,17277,2,2018,39990,1749,1,1,1,0,0,1,0,0,2020,2,1,0,1,0,2,4,0,0,1,0
6023484,13069,27250,10414,1,2018,39990,1749,1,1,1,0,0,1,0,0,2020,2,1,0,1,0,2,4,0,0,1,0
6037239,13069,27750,4553,1,2018,39990,1749,1,1,1,0,0,1,0,0,2020,2,1,0,1,0,2,4,0,0,1,0
6052173,13069,28250,8887,2,2018,39990,1749,1,1,1,0,0,1,0,0,2020,2.5,1,0,1,0,2,4,0,0,1,0
6090909,13069,32000,4803,1,2018,39990,1749,1,1,1,0,0,1,0,0,2020,2.5,1,0,1,0,2,4,0,0,1,0
6102027,13069,33250,3111,1,2018,39990,1749,1,1,1,0,0,1,0,0,2020,2.5,1,0,1,0,2,4,0,0,1,0
6102055,13069,32750,4391,1,2018,39990,1749,1,1,1,0,0,1,0,0,2020,2.5,1,0,1,0,2,4,0,0,1,0
6109536,13069,32750,17687,1,2018,39990,1749,1,1,1,0,0,1,0,0,2020,2.5,1,0,1,0,2,4,0,0,1,0
6110077,13069,32250,9508,1,2018,39990,1749,1,1,1,0,0,1,0,0,2020,2.5,1,0,1,0,2,4,0,0,1,0
6112833,13069,32750,12861,1,2018,39990,1749,1,1,1,0,0,1,0,0,2020,2.5,1,0,1,0,2,4,0,0,1,0
6115031,13069,29750,18928,1,2018,39990,1749,1,1,1,0,0,1,0,0,2020,2.5,1,0,1,0,2,4,0,0,1,0
6129296,13069,32250,7123,2,2018,39990,1749,1,1,1,0,0,1,0,0,2020,2.5,1,0,1,0,2,4,0,0,1,0
6133070,13069,32500,6051,1,2018,39990,1749,1,1,1,0,0,1,0,0,2020,2.5,1,0,1,0,2,4,0,0,1,0
6133076,13069,32000,6352,2,2018,39990,1749,1,1,1,0,0,1,0,0,2020,2.5,1,0,1,0,2,4,0,0,1,0
6140312,13069,33250,14601,1,2018,39990,1749,1,1,1,0,0,1,0,0,2020,2.5,1,0,1,0,2,4,0,0,1,0
6143716,13069,31000,23593,1,2018,39990,1749,1,1,1,0,0,1,0,0,2020,2.5,1,0,1,0,2,4,0,0,1,0
6144021,13069,33250,6170,1,2018,39990,1749,1,1,1,0,0,1,0,0,2020,2.5,1,0,1,0,2,4,0,0,1,0
6146965,13069,32500,13913,2,2018,39990,1749,1,1,1,0,0,1,0,0,2021,3,1,0,1,0,2,4,0,0,1,0
6146967,13069,30750,12081,3,2018,39990,1749,1,1,1,0,0,1,0,0,2021,3,1,0,1,0,2,4,0,0,1,0
6146972,13069,31750,18160,2,2018,39990,1749,1,1,1,0,0,1,0,0,2020,2.5,1,0,1,0,2,4,0,0,1,0
6146979,13069,31000,15712,2,2018,39990,1749,1,1,1,0,0,1,0,0,2020,2.5,1,0,1,0,2,4,0,0,1,0
6146980,13069,31000,22395,2,2018,39990,1749,1,1,1,0,0,1,0,0,2021,3,1,0,1,0,2,4,0,0,1,0
6068693,13229,50000,5030,1,2019,69954,1450,1,0,0,0,1,0,0,0,2020,1.5,1,0,1,1,2,4,1,0,1,0
6127476,13229,47500,5480,2,2019,69954,1450,1,0,0,0,1,0,0,0,2020,1.5,1,0,1,1,2,4,1,0,1,0
5259465,13235,65500,9828,1,2018,71990,2803,1,1,1,0,0,0,0,0,2018,.5,0,1,0,0,5.6,8,0,0,0,1
5281869,13235,63000,6518,2,2018,71990,2803,1,1,1,0,0,0,0,0,2018,.5,0,1,0,0,5.6,8,0,0,0,1
5315844,13235,60750,4782,1,2018,71990,2803,1,1,1,0,0,0,0,0,2019,1,0,1,0,0,5.6,8,0,0,0,1
5412005,13235,58750,10282,1,2018,71990,2803,1,1,1,0,0,0,0,0,2019,1,0,1,0,0,5.6,8,0,0,0,1
5638613,13774,31750,10074,1,2019,37850,1620,0,1,0,0,0,0,0,1,2019,.5,0,0,1,0,2,4,0,0,0,1
5654968,13774,29250,8821,2,2019,37850,1620,0,1,0,0,0,0,0,1,2019,.5,0,0,1,0,2,4,0,0,0,1
5695008,14718,25250,6269,1,2019,38990,1746,1,1,1,0,0,1,0,0,2020,1,1,0,1,0,2,4,1,0,1,0
6022903,14718,22750,7985,2,2019,38990,1746,1,1,1,0,0,1,0,0,2020,1,1,0,1,0,2,4,1,0,1,0
6028508,14718,25000,16887,1,2019,38990,1746,1,1,1,0,0,1,0,0,2020,1,1,0,1,0,2,4,1,0,1,0
6217251,14718,30200,21490,1,2019,38990,1746,0,1,1,0,0,1,0,0,2021,2,1,0,1,0,2,4,1,0,1,0
5580645,14961,39500,7613,1,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5580690,14961,35475,6551,2,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5580691,14961,39750,20861,2,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5580692,14961,28900,48583,2,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5580693,14961,36750,69594,1,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5580694,14961,46250,12016,2,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1.5,1,1,0,0,2.8,4,1,0,0,1
5580695,14961,35250,55028,3,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5580697,14961,37000,67510,1,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5580698,14961,28500,22903,3,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5580699,14961,43400,5411,1,2019,52490,2220,1,1,1,0,0,0,1,0,2019,.5,1,1,0,0,2.8,4,1,0,0,1
5580700,14961,30000,36189,2,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5580751,14961,29900,38601,1,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5580753,14961,29400,47797,3,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5580754,14961,29600,63279,2,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5580755,14961,30500,30793,2,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5580757,14961,39250,54981,2,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5580758,14961,29000,49812,1,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5580760,14961,30750,52480,3,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5580838,14961,30900,52441,1,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5580839,14961,28000,52866,1,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5580842,14961,44100,5625,1,2019,52490,2220,1,1,1,0,0,0,1,0,2019,.5,1,1,0,0,2.8,4,1,0,0,1
5580844,14961,36500,61231,2,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5580845,14961,31000,54043,2,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5580846,14961,47000,9655,1,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1.5,1,1,0,0,2.8,4,1,0,0,1
5580849,14961,43500,9699,1,2019,52490,2220,1,1,1,0,0,0,1,0,2019,.5,1,1,0,0,2.8,4,1,0,0,1
5580950,14961,47250,18265,2,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1.5,1,1,0,0,2.8,4,1,0,0,1
5580952,14961,31950,30947,1,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5580953,14961,42250,13594,2,2019,52490,2220,1,1,1,0,0,0,1,0,2019,.5,1,1,0,0,2.8,4,1,0,0,1
5581082,14961,32250,39190,2,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5581083,14961,31000,57578,1,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5581122,14961,35250,22665,2,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1.5,1,1,0,0,2.8,4,1,0,0,1
5581123,14961,33000,44629,2,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5581124,14961,43250,5841,1,2019,52490,2220,1,1,1,0,0,0,1,0,2019,.5,1,1,0,0,2.8,4,1,0,0,1
5581126,14961,32850,50268,2,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1.5,1,1,0,0,2.8,4,1,0,0,1
5581129,14961,38000,57045,1,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5581131,14961,42800,5525,1,2019,52490,2220,1,1,1,0,0,0,1,0,2019,.5,1,1,0,0,2.8,4,1,0,0,1
5581133,14961,33900,48581,3,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1.5,1,1,0,0,2.8,4,1,0,0,1
5581136,14961,30750,73923,1,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5581138,14961,32750,54059,2,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5581139,14961,30500,43774,2,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5581140,14961,32750,32265,2,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5581173,14961,46500,18634,1,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1.5,1,1,0,0,2.8,4,1,0,0,1
5581175,14961,32250,40736,2,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5581176,14961,34000,57299,2,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5581177,14961,32000,65451,2,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1.5,1,1,0,0,2.8,4,1,0,0,1
5581178,14961,42250,8139,1,2019,52490,2220,1,1,1,0,0,0,1,0,2019,.5,1,1,0,0,2.8,4,1,0,0,1
5581218,14961,48250,7484,2,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1.5,1,1,0,0,2.8,4,1,0,0,1
5581219,14961,42400,5573,1,2019,52490,2220,1,1,1,0,0,0,1,0,2019,.5,1,1,0,0,2.8,4,1,0,0,1
5581220,14961,32750,48387,2,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5581222,14961,43250,6372,1,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5581286,14961,42000,7726,1,2019,52490,2220,1,1,1,0,0,0,1,0,2019,.5,1,1,0,0,2.8,4,1,0,0,1
5581555,14961,43250,9169,1,2019,52490,2220,1,1,1,0,0,0,1,0,2019,.5,1,1,0,0,2.8,4,1,0,0,1
5581556,14961,43600,5883,1,2019,52490,2220,1,1,1,0,0,0,1,0,2019,.5,1,1,0,0,2.8,4,1,0,0,1
5581725,14961,42300,10051,1,2019,52490,2220,1,1,1,0,0,0,1,0,2019,.5,1,1,0,0,2.8,4,1,0,0,1
5581734,14961,41750,6354,1,2019,52490,2220,1,1,1,0,0,0,1,0,2019,.5,1,1,0,0,2.8,4,1,0,0,1
5581739,14961,42250,13574,1,2019,52490,2220,1,1,1,0,0,0,1,0,2019,.5,1,1,0,0,2.8,4,1,0,0,1
5582977,14961,36250,44896,1,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5582978,14961,32050,49297,2,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1.5,1,1,0,0,2.8,4,1,0,0,1
5582980,14961,32900,31787,2,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1.5,1,1,0,0,2.8,4,1,0,0,1
5582982,14961,31400,62417,2,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1.5,1,1,0,0,2.8,4,1,0,0,1
5582983,14961,37500,36970,1,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5583275,14961,27500,61533,2,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5583292,14961,31950,50707,1,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1.5,1,1,0,0,2.8,4,1,0,0,1
5583843,14961,43250,6200,1,2019,52490,2220,1,1,1,0,0,0,1,0,2019,.5,1,1,0,0,2.8,4,1,0,0,1
5584203,14961,42500,5710,1,2019,52490,2220,1,1,1,0,0,0,1,0,2019,.5,1,1,0,0,2.8,4,1,0,0,1
5584205,14961,43000,5247,2,2019,52490,2220,1,1,1,0,0,0,1,0,2019,.5,1,1,0,0,2.8,4,1,0,0,1
5584208,14961,43500,7776,1,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5584220,14961,43100,7984,1,2019,52490,2220,1,1,1,0,0,0,1,0,2019,.5,1,1,0,0,2.8,4,1,0,0,1
5584222,14961,43250,5676,1,2019,52490,2220,1,1,1,0,0,0,1,0,2019,.5,1,1,0,0,2.8,4,1,0,0,1
5584230,14961,43250,6355,1,2019,52490,2220,1,1,1,0,0,0,1,0,2019,.5,1,1,0,0,2.8,4,1,0,0,1
5584245,14961,42500,10296,1,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5584248,14961,42600,6044,1,2019,52490,2220,1,1,1,0,0,0,1,0,2019,.5,1,1,0,0,2.8,4,1,0,0,1
5584249,14961,42750,7180,1,2019,52490,2220,1,1,1,0,0,0,1,0,2019,.5,1,1,0,0,2.8,4,1,0,0,1
5584254,14961,42000,14323,1,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5584255,14961,43500,9161,1,2019,52490,2220,1,1,1,0,0,0,1,0,2019,.5,1,1,0,0,2.8,4,1,0,0,1
5653523,14961,43250,6709,1,2019,52490,2220,1,1,1,0,0,0,1,0,2019,.5,1,1,0,0,2.8,4,1,0,0,1
5653737,14961,43000,6159,1,2019,52490,2220,1,1,1,0,0,0,1,0,2019,.5,1,1,0,0,2.8,4,1,0,0,1
5654032,14961,43000,6919,1,2019,52490,2220,1,1,1,0,0,0,1,0,2019,.5,1,1,0,0,2.8,4,1,0,0,1
5654033,14961,31000,45619,1,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5654035,14961,42250,7045,1,2019,52490,2220,1,1,1,0,0,0,1,0,2019,.5,1,1,0,0,2.8,4,1,0,0,1
5654036,14961,42750,6533,1,2019,52490,2220,1,1,1,0,0,0,1,0,2019,.5,1,1,0,0,2.8,4,1,0,0,1
5654041,14961,29750,74793,1,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5654160,14961,43000,5052,1,2019,52490,2220,1,1,1,0,0,0,1,0,2019,.5,1,1,0,0,2.8,4,1,0,0,1
5654380,14961,42250,7803,1,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5654500,14961,30250,39864,1,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5654611,14961,42900,7785,1,2019,52490,2220,1,1,1,0,0,0,1,0,2019,.5,1,1,0,0,2.8,4,1,0,0,1
5654626,14961,29200,40278,1,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
6013080,14961,30500,41132,1,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
6017870,14961,33750,50627,2,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
6025549,14961,27200,56901,2,2019,52490,2220,1,1,1,0,0,0,1,0,2020,1,1,1,0,0,2.8,4,1,0,0,1
5437435,15439,43000,3121,1,2018,69954,1450,1,0,0,0,1,0,0,0,2019,1,1,0,1,1,2,4,1,0,1,0
5445721,15439,43000,4129,1,2018,69954,1450,1,0,0,0,1,0,0,0,2019,1,1,0,1,1,2,4,1,0,1,0
5455019,15439,43000,2182,1,2018,69954,1450,1,0,0,0,1,0,0,0,2019,1,1,0,1,1,2,4,1,0,1,0
5455760,15439,41000,4966,1,2018,69954,1450,1,0,0,0,1,0,0,0,2019,1,1,0,1,1,2,4,1,0,1,0
5473625,15439,44500,3162,1,2018,69954,1450,1,0,0,0,1,0,0,0,2019,1,1,0,1,1,2,4,1,0,1,0
5482297,15439,43500,5182,1,2018,69954,1450,1,0,0,0,1,0,0,0,2019,1,1,0,1,1,2,4,1,0,1,0
5489895,15439,44000,5397,1,2018,69954,1450,1,0,0,0,1,0,0,0,2019,1,1,0,1,1,2,4,1,0,1,0
5491745,15439,42500,2767,2,2018,69954,1450,1,0,0,0,1,0,0,0,2019,1,1,0,1,1,2,4,1,0,1,0
5499518,15439,43500,6205,1,2018,69954,1450,1,0,0,0,1,0,0,0,2019,1,1,0,1,1,2,4,1,0,1,0
5515312,15439,43500,7416,1,2018,69954,1450,1,0,0,0,1,0,0,0,2019,1,1,0,1,1,2,4,1,0,1,0
5519269,15439,44500,2314,1,2018,69954,1450,1,0,0,0,1,0,0,0,2019,1,1,0,1,1,2,4,1,0,1,0
6132530,15439,47000,4369,1,2018,69954,1450,1,0,0,0,1,0,0,0,2020,2.5,1,0,1,1,2,4,1,0,1,0
6154961,15476,61000,2309,1,2019,94900,1560,1,0,0,0,1,0,0,0,2020,1.5,1,1,0,1,2,4,1,0,1,0
6074462,16238,20000,8995,1,2019,25990,1365,0,0,0,0,0,0,0,1,2020,1.5,0,0,0,0,2,4,0,0,0,1
6092684,16238,20250,5790,1,2019,25990,1365,0,0,0,0,0,0,0,1,2020,1.5,0,0,0,0,2,4,0,0,0,1
6112537,16238,22500,7859,1,2019,25990,1365,0,0,0,0,0,0,0,1,2020,1.5,0,0,0,0,2,4,0,0,0,1
6114574,16238,21500,8661,1,2019,25990,1365,0,0,0,0,0,0,0,1,2020,1.5,0,0,0,0,2,4,0,0,0,1
6138284,16238,21500,7572,1,2019,25990,1365,0,0,0,0,0,0,0,1,2020,1.5,0,0,0,0,2,4,0,0,0,1
6139572,16238,21750,5304,1,2019,25990,1365,0,0,0,0,0,0,0,1,2020,1.5,0,0,0,0,2,4,0,0,0,1
6157579,16238,22750,7987,1,2019,25990,1365,0,0,0,0,0,0,0,1,2021,2,0,0,0,0,2,4,0,0,0,1
6157748,16238,22750,7143,1,2019,25990,1365,0,0,0,0,0,0,0,1,2021,2,0,0,0,0,2,4,0,0,0,1
5319908,16347,78000,8675,1,2018,126690,2110,1,1,1,0,1,0,0,0,2018,.5,1,1,0,1,3,6,1,1,0,0
5324889,16347,77500,1788,1,2018,126690,2110,1,1,1,0,1,0,0,0,2018,.5,1,1,0,1,3,6,1,1,0,0
5324890,16347,78000,4319,1,2018,126690,2110,1,1,1,0,1,0,0,0,2018,.5,1,1,0,1,3,6,1,1,0,0
5334300,16347,70000,4746,1,2018,126690,2110,1,1,1,0,1,0,0,0,2019,1,1,1,0,1,3,6,1,1,0,0
5342047,16347,77000,5455,1,2018,126690,2110,1,1,1,0,1,0,0,0,2018,.5,1,1,0,1,3,6,1,1,0,0
5343630,16347,78000,3179,1,2018,126690,2110,1,1,1,0,1,0,0,0,2018,.5,1,1,0,1,3,6,1,1,0,0
5358115,16347,77500,3317,1,2018,126690,2110,1,1,1,0,1,0,0,0,2018,.5,1,1,0,1,3,6,1,1,0,0
5361887,16347,78000,5022,2,2018,126690,2110,1,1,1,0,1,0,0,0,2018,.5,1,1,0,1,3,6,1,1,0,0
5366138,16347,74000,4451,1,2018,126690,2110,1,1,1,0,1,0,0,0,2018,.5,1,1,0,1,3,6,1,1,0,0
5382030,16347,76500,11163,2,2018,126690,2110,0,1,1,0,1,0,0,0,2018,.5,1,1,0,1,3,6,1,1,0,0
5438501,16347,72000,9211,2,2018,126690,2110,1,1,1,0,1,0,0,0,2019,1,1,1,0,1,3,6,1,1,0,0
5455007,16347,73500,1811,1,2018,126690,2110,1,1,1,0,1,0,0,0,2019,1,1,1,0,1,3,6,1,1,0,0
5487161,16347,74000,7125,2,2018,126690,2110,1,1,1,0,1,0,0,0,2019,1,1,1,0,1,3,6,1,1,0,0
5488412,16347,80000,6048,1,2018,126690,2110,1,1,1,0,1,0,0,0,2019,1,1,1,0,1,3,6,1,1,0,0
5489860,16347,70500,6568,1,2018,126690,2110,1,1,1,0,1,0,0,0,2019,1,1,1,0,1,3,6,1,1,0,0
5490400,16347,79000,4667,1,2018,126690,2110,1,1,1,0,1,0,0,0,2019,1,1,1,0,1,3,6,1,1,0,0
5491192,16347,79000,2632,1,2018,126690,2110,1,1,1,0,1,0,0,0,2019,1,1,1,0,1,3,6,1,1,0,0
5538353,16347,73000,5447,1,2018,126690,2110,1,1,1,0,1,0,0,0,2019,1.5,1,1,0,1,3,6,1,1,0,0
5540151,16347,87000,3035,1,2018,126690,2110,1,1,1,0,1,0,0,0,2019,1.5,1,1,0,1,3,6,1,1,0,0
5540226,16347,87500,4945,2,2018,126690,2110,1,1,1,0,1,0,0,0,2019,1,1,1,0,1,3,6,1,1,0,0
5544976,16347,71000,9713,1,2018,126690,2110,1,1,1,0,1,0,0,0,2019,1.5,1,1,0,1,3,6,1,1,0,0
5551462,16347,71500,10263,2,2018,126690,2110,1,1,1,0,1,0,0,0,2019,1.5,1,1,0,1,3,6,1,1,0,0
5554308,16347,84500,4980,2,2018,126690,2110,1,1,1,0,1,0,0,0,2019,1.5,1,1,0,1,3,6,1,1,0,0
5578179,16347,68000,13844,1,2018,126690,2110,1,1,1,0,1,0,0,0,2019,1.5,1,1,0,1,3,6,1,1,0,0
5600323,16347,72000,9183,1,2018,126690,2110,1,1,1,0,1,0,0,0,2019,1.5,1,1,0,1,3,6,1,1,0,0
6082825,16347,61500,30783,2,2018,126690,2110,1,1,1,0,1,0,0,0,2020,2.5,1,1,0,1,3,6,1,1,0,0
5315802,16465,41500,7700,2,2018,58375,2073,1,1,1,0,0,0,0,0,2018,.5,0,1,0,0,3.5,6,0,1,0,0
